ID,Response
51026,0.1912545722015455
51027,0.30509110248921645
51028,0.2516572029495143
51029,0.1308727002893038
51030,0.194799760796431
51031,0.3156164952973082
51032,0.20926434010652453
51033,0.07695292101990216
51034,0.226797494784095
51035,0.22750086250556867
51036,0.26093225121995806
51037,0.31495155354950743
51038,0.35092316586033234
51039,0.15102379867052934
51040,0.17852491990052005
51041,0.17708488865925265
51042,0.20660264161924216
51043,0.11755621145811554
51044,0.38309084971783786
51045,0.23422517273137644
51046,0.30507529057851884
51047,0.19635344819012612
51048,0.0970039979615577
51049,0.32750644557181263
51050,0.4542234446626848
51051,0.3407302489754531
51052,0.46183424990499244
51053,0.035771663381232714
51054,0.1712187355230733
51055,0.2960511349734584
51056,0.13762812554773735
51057,0.20937846956219255
51058,0.2779832243636391
51059,0.3453425256038661
51060,0.5248643531417415
51061,0.3797517968148396
51062,0.2998425074231054
51063,0.2538326190684935
51064,0.32711631892361626
51065,0.1698890780379228
51066,0.38402847912809823
51067,0.2004943922843026
51068,0.24355775883211164
51069,0.2803884196574948
51070,0.12356018736854789
51071,0.21026813763680438
51072,0.15131198699443998
51073,0.09933911381262824
51074,0.24847016021143029
51075,0.03658251190092733
51076,0.2055719704303878
51077,0.3454684271286632
51078,0.21959503126211818
51079,0.27513434203756854
51080,0.24399320690556264
51081,0.20965218998545937
51082,0.2652857500434601
51083,0.25030141105874115
51084,0.14530138215513666
51085,0.2641710121091795
51086,0.33254040494321474
51087,0.26087446083358007
51088,0.03559999062044968
51089,0.21242138116726245
51090,0.17004943472731626
51091,0.23743539273489883
51092,0.03624556593112662
51093,0.15908065756135828
51094,0.20661103257331911
51095,0.0824234492133324
51096,0.45936377127745825
51097,0.07156188530142117
51098,0.2775518785532249
51099,0.2522922614246691
51100,0.13465073653976586
51101,0.22100162073493665
51102,0.13963528552857832
51103,0.2796423207434759
51104,0.038578238452817125
51105,0.18402597420097122
51106,0.1657931905528975
51107,0.24883041530855846
51108,0.13650550388921528
51109,0.3482347136121481
51110,0.3592736606904822
51111,0.15769036813179904
51112,0.3166927032654285
51113,0.20119249926037328
51114,0.18011334599964673
51115,0.17460171288833196
51116,0.09468709281595651
51117,0.19151509758951407
51118,0.15433935489147796
51119,0.20377592680784473
51120,0.3474066142524919
51121,0.03599892547886964
51122,0.2303890440679041
51123,0.20977766547606438
51124,0.1684853298553199
51125,0.2349746444888944
51126,0.16879488142041615
51127,0.23937989807189408
51128,0.3442320012670801
51129,0.08241392537826288
51130,0.270390660476163
51131,0.22201251173816
51132,0.18738743745654765
51133,0.4358159764756304
51134,0.1047406626842141
51135,0.4341086596736784
51136,0.2639017282327238
51137,0.1864879624602891
51138,0.26278990687268156
51139,0.49050836290766464
51140,0.2542428843389105
51141,0.28156820914200265
51142,0.17575824062856682
51143,0.03621929922523839
51144,0.3071324095997175
51145,0.17827493650955603
51146,0.23926289860384217
51147,0.29539456597213815
51148,0.15173357709959123
51149,0.08012930706735046
51150,0.37990982427599285
51151,0.16109028585195184
51152,0.20789934299482132
51153,0.4163477039779423
51154,0.2992855994189373
51155,0.24784015028042491
51156,0.25088886498300833
51157,0.20959458778658802
51158,0.20947891977697736
51159,0.20034091773822393
51160,0.14124758397545586
51161,0.2796916788401591
51162,0.40007256762089316
51163,0.21241115747882228
51164,0.20244774656040962
51165,0.22395033937486356
51166,0.12250442084056777
51167,0.32657380965783334
51168,0.21669007153450115
51169,0.09548721617678498
51170,0.4448493700839108
51171,0.11054845167291341
51172,0.2869339713887855
51173,0.15677302175066976
51174,0.2126746715307123
51175,0.4926909111644521
51176,0.2314165966484981
51177,0.39766629397467346
51178,0.21624309247268467
51179,0.38308654616709076
51180,0.4896121659820385
51181,0.2003228067090303
51182,0.3210895907969205
51183,0.30961483192544614
51184,0.25074498548922064
51185,0.26734713353717776
51186,0.2811067787031709
51187,0.23186244343772588
51188,0.221476047193039
51189,0.1282232143539659
51190,0.1730248229294375
51191,0.1687700904870493
51192,0.3283717294818115
51193,0.13490180044865588
51194,0.343894789211539
51195,0.1460794888217413
51196,0.16139504995219492
51197,0.2620038531310067
51198,0.15210127316873115
51199,0.28315572904058667
51200,0.34937055767532693
51201,0.256406816085195
51202,0.28983059067702455
51203,0.31958902199323735
51204,0.3540141370736169
51205,0.1936638333493093
51206,0.06661345976787411
51207,0.19385918863291254
51208,0.15959260198945818
51209,0.24743611936393203
51210,0.036068667576067054
51211,0.28462341858463425
51212,0.27655747194500974
51213,0.26957254156119936
51214,0.36112479225388183
51215,0.04331304107317402
51216,0.25576035595765895
51217,0.24339335645932475
51218,0.10828078274192982
51219,0.18004936874244568
51220,0.29445567183763766
51221,0.17837561314453407
51222,0.2500917059217762
51223,0.11370436456316561
51224,0.20979649309792706
51225,0.2141510845372438
51226,0.2498425911902806
51227,0.3909804773717399
51228,0.21074198438641323
51229,0.16040178002012084
51230,0.3870873252745771
51231,0.2813798760864368
51232,0.2725648244700372
51233,0.1299171378854333
51234,0.1684456648306512
51235,0.13895554572331906
51236,0.23784318082723266
51237,0.266797111032666
51238,0.039458965427000496
51239,0.30932120695818327
51240,0.2070162442335729
51241,0.18541527521446163
51242,0.3244453923881733
51243,0.2402836218475757
51244,0.20215479617598672
51245,0.53528370802659
51246,0.24964921336867701
51247,0.19307480590564413
51248,0.24601019157505943
51249,0.03581555257671921
51250,0.28448592920333865
51251,0.2224097507012516
51252,0.21840423450289786
51253,0.035949726717861424
51254,0.16853085940116258
51255,0.15034550578728223
51256,0.35132487189145756
51257,0.32840138405487734
51258,0.18532263580358233
51259,0.040875519133901195
51260,0.23582413716556327
51261,0.3007979830106737
51262,0.2085461947405974
51263,0.22383617706235615
51264,0.2650029874071531
51265,0.22732640666129808
51266,0.2642701802519294
51267,0.16207626602822758
51268,0.3166120737817825
51269,0.2753540550161664
51270,0.1757854084717882
51271,0.31977044242550934
51272,0.40195678178753774
51273,0.22720186602173012
51274,0.13033238932034685
51275,0.1670402176365167
51276,0.2622315657100154
51277,0.24508190293994586
51278,0.2448959499030443
51279,0.21399998275421603
51280,0.17630613929114713
51281,0.16083238414033046
51282,0.2080481028502667
51283,0.03553198817408644
51284,0.2856297942164816
51285,0.035955804871702725
51286,0.29786869655044274
51287,0.2143169269484367
51288,0.27210102917403756
51289,0.2593946058014594
51290,0.18778504355761372
51291,0.036347406199807634
51292,0.1364940452544062
51293,0.25165975229413307
51294,0.2625465233125545
51295,0.2681657858217569
51296,0.3025183220650179
51297,0.038596792126554896
51298,0.13611764494510442
51299,0.03627477939208921
51300,0.1607101001130127
51301,0.2862869507098235
51302,0.20835052177618735
51303,0.20314303059107863
51304,0.2713873949681946
51305,0.2991302435930426
51306,0.12781766301685374
51307,0.32150460921856633
51308,0.23263421270471002
51309,0.31959542794595414
51310,0.24309176970609345
51311,0.22861738047224914
51312,0.28539385949868457
51313,0.35047026876245757
51314,0.23555192683393347
51315,0.2950273992524713
51316,0.26376824699034596
51317,0.30786257734322364
51318,0.29103769081831776
51319,0.17148640622568345
51320,0.3353946232157564
51321,0.23504547981578142
51322,0.3051251315340864
51323,0.19646225193203223
51324,0.14622195216976275
51325,0.21950126368730707
51326,0.2653511307336551
51327,0.13668007534437754
51328,0.27532828954021826
51329,0.41669643671011714
51330,0.2577008408345121
51331,0.16514773736136376
51332,0.3013941903610996
51333,0.43204659264279965
51334,0.1920852407630846
51335,0.45868335176487307
51336,0.20713842691866036
51337,0.13294812868493958
51338,0.1035699283954484
51339,0.18133081963588776
51340,0.15386897755034307
51341,0.1605520527706705
51342,0.27809942217763506
51343,0.25486609277631816
51344,0.2572275041417464
51345,0.05907528798350154
51346,0.25581394080746134
51347,0.14257122141247425
51348,0.14043144347825418
51349,0.31867410456187073
51350,0.2955802583238544
51351,0.038138733422417366
51352,0.19266895039247217
51353,0.1282336978455127
51354,0.06846069148641781
51355,0.1498024785246897
51356,0.18083511597424637
51357,0.20975458622848778
51358,0.1063385061154697
51359,0.3022956235391535
51360,0.189955782183357
51361,0.3081498331742114
51362,0.38373666077916657
51363,0.23550679164903415
51364,0.45344950721421323
51365,0.24218533346904858
51366,0.2585383931956438
51367,0.3623998857641788
51368,0.2481408861607823
51369,0.2991094769415691
51370,0.10786953300397806
51371,0.23187086420486966
51372,0.23674419411328818
51373,0.20852637647666766
51374,0.5508027377289472
51375,0.29008234472524963
51376,0.23427421982159835
51377,0.18124360077126173
51378,0.5084536071425088
51379,0.2714726515659274
51380,0.42543189975154283
51381,0.036106168442454505
51382,0.16004344747338098
51383,0.25771070397630536
51384,0.28372192348241443
51385,0.27600043946489844
51386,0.18487296406465573
51387,0.22366529906014046
51388,0.12059412509364273
51389,0.45330147196457715
51390,0.1841218929504967
51391,0.15692411781085017
51392,0.3238727642147008
51393,0.2668091654645547
51394,0.14787158261072533
51395,0.1250458818664234
51396,0.2958406907048642
51397,0.23549495480419366
51398,0.1960641139179934
51399,0.22929868264661848
51400,0.2830788473705877
51401,0.21799910692119895
51402,0.13123683411558196
51403,0.37373959690340475
51404,0.2183305383852674
51405,0.20866211199019968
51406,0.18983788266756998
51407,0.2607258229882332
51408,0.21815820863517982
51409,0.17929374827558817
51410,0.2201520002916319
51411,0.32269449124078675
51412,0.31611977612565306
51413,0.5540633140537681
51414,0.20551290185217558
51415,0.19848183258075106
51416,0.16636978355478055
51417,0.18163895384577355
51418,0.137663924047041
51419,0.24648346541480262
51420,0.2677821301323379
51421,0.0360326042241498
51422,0.24513242524791076
51423,0.19241725060026957
51424,0.2126952423556553
51425,0.1843500435742615
51426,0.1772053331577597
51427,0.254220805618681
51428,0.21927165931181014
51429,0.3924897127526132
51430,0.419224543352794
51431,0.2619398630764126
51432,0.10016617223865039
51433,0.38872251945270325
51434,0.2602067875186943
51435,0.2703836837760316
51436,0.2765067712712696
51437,0.17801208659087897
51438,0.08581876324410669
51439,0.3716753037901861
51440,0.14339707482986516
51441,0.2115643160239813
51442,0.3398415172886847
51443,0.19853510423004553
51444,0.5054991795051575
51445,0.2884827023849004
51446,0.17189316656577142
51447,0.21429843413713054
51448,0.3698418987487717
51449,0.2248636621599783
51450,0.29764978144943316
51451,0.29748275840149274
51452,0.03520193979090404
51453,0.3591396550199405
51454,0.22148535667371005
51455,0.039194563640954014
51456,0.16089066892225626
51457,0.11338859439856108
51458,0.2585424817331559
51459,0.28143566529146885
51460,0.14055290695412534
51461,0.2376387521879836
51462,0.11700260545166104
51463,0.40078267962546965
51464,0.2113787773598209
51465,0.2786912778306627
51466,0.09123007562370716
51467,0.17930474881011557
51468,0.040758720437648124
51469,0.12003411094625807
51470,0.21660353049864428
51471,0.226383945937482
51472,0.13962089970757288
51473,0.28838404140452545
51474,0.16191944690112448
51475,0.20282707149973772
51476,0.22167215111160404
51477,0.2310154247808975
51478,0.2584871149136403
51479,0.3554377627205257
51480,0.21895390806488843
51481,0.25347888174859173
51482,0.12582992794394537
51483,0.16186878578854436
51484,0.5187202699496332
51485,0.26504791650366955
51486,0.26075452640528257
51487,0.522123468013343
51488,0.3937396024901069
51489,0.4834930035981676
51490,0.28116567446688606
51491,0.2750644623146543
51492,0.22122501921948928
51493,0.16807023587567713
51494,0.2159617440991343
51495,0.250784570747808
51496,0.21080391302099558
51497,0.2930223374320107
51498,0.14656985230000796
51499,0.29033068928669614
51500,0.3523693888157295
51501,0.17796565918238533
51502,0.24658578574641515
51503,0.2665746164789367
51504,0.4426407075756102
51505,0.3794115049139226
51506,0.3758496762825988
51507,0.29819192843053643
51508,0.23907549778968376
51509,0.3279355971651733
51510,0.2571191234137867
51511,0.32825672831604336
51512,0.18726557252094553
51513,0.03587731137563375
51514,0.3496025977213582
51515,0.22968221898456598
51516,0.2504248465655699
51517,0.17308468569055208
51518,0.03569093328127799
51519,0.25098908992744307
51520,0.20271473977335827
51521,0.1843459746886169
51522,0.16378157995708637
51523,0.29026829362069656
51524,0.2700359959870037
51525,0.1056473031669911
51526,0.30727849668870266
51527,0.1054443116848204
51528,0.2612449238038677
51529,0.08369134109680319
51530,0.20441281557919566
51531,0.13343285572202843
51532,0.234855113637323
51533,0.28726427550054606
51534,0.1485255637201219
51535,0.24352022900958858
51536,0.4516402106508224
51537,0.24486871515258718
51538,0.27847696558961577
51539,0.16370902131589152
51540,0.13859306930996224
51541,0.31465164630965964
51542,0.22292105013910782
51543,0.30086370191721573
51544,0.2584052052351995
51545,0.1707235856809536
51546,0.19358556764590198
51547,0.3259040523087488
51548,0.26551969492171323
51549,0.33145282515972324
51550,0.3230068018101712
51551,0.28485050331665046
51552,0.16119895014522972
51553,0.126401632850823
51554,0.15719901520106877
51555,0.3662754333556075
51556,0.28311015924762817
51557,0.06601434008874307
51558,0.33670418487277326
51559,0.39817196666239907
51560,0.13496472129107784
51561,0.1768695607398028
51562,0.2963308798900077
51563,0.4624088926957665
51564,0.24829540579155304
51565,0.27658160500784174
51566,0.5771396058466551
51567,0.19871466934139329
51568,0.2002630970156119
51569,0.15981039267669506
51570,0.1775942931890744
51571,0.16662287497489148
51572,0.20355124993170626
51573,0.2812278593874528
51574,0.2773965084212924
51575,0.22840477985824997
51576,0.34978393076569425
51577,0.334199086571782
51578,0.1271544086846987
51579,0.16622414279365486
51580,0.22030570807032596
51581,0.2746153226054922
51582,0.16088592331092505
51583,0.15694103420152225
51584,0.27055151314773346
51585,0.2662513078220615
51586,0.2719897519022956
51587,0.27853169847471837
51588,0.4093567859291651
51589,0.2812409954806657
51590,0.17617384003292136
51591,0.3357167657949014
51592,0.30139222301027435
51593,0.10494190895281685
51594,0.3130960060299269
51595,0.16170713883052973
51596,0.3266807567569484
51597,0.28747467249522307
51598,0.4456321395441647
51599,0.12152770574058525
51600,0.3243750800784575
51601,0.2867333662353655
51602,0.2430669233216269
51603,0.2459752430592823
51604,0.2982712785220996
51605,0.29787579415761267
51606,0.24101892919104442
51607,0.3437695625130966
51608,0.29304841152539746
51609,0.035603202130849075
51610,0.45328947653768675
51611,0.20686035096582758
51612,0.5437820180647797
51613,0.31350737427757247
51614,0.4033483376662661
51615,0.1859975095500724
51616,0.16490791630933666
51617,0.11409512900835457
51618,0.2502110695997731
51619,0.37659093534091215
51620,0.3511444668680355
51621,0.3461303784080385
51622,0.1932118510762818
51623,0.06719633197815676
51624,0.21711382164625218
51625,0.14474494766572654
51626,0.22943979443696375
51627,0.15764211583053364
51628,0.35113643317325466
51629,0.26137857600837755
51630,0.30623448999108305
51631,0.24352984908344144
51632,0.3500682640500621
51633,0.14351638026850266
51634,0.4770036699083222
51635,0.1106348054916046
51636,0.3125961733627315
51637,0.37453642915205065
51638,0.40180655387674036
51639,0.31808549354307886
51640,0.2846855111470024
51641,0.28552625864581255
51642,0.23694391076883892
51643,0.2162166129808805
51644,0.32246463805620146
51645,0.2652138513008814
51646,0.3590182625841164
51647,0.1887979867903653
51648,0.2988027335351642
51649,0.2902178278183723
51650,0.30683590307921266
51651,0.17648002290464726
51652,0.25960597965765175
51653,0.43129788283468296
51654,0.4141361635099508
51655,0.3868945955062547
51656,0.2844595079676032
51657,0.23249116873712783
51658,0.29973181648562774
51659,0.15564066427905385
51660,0.357979334551022
51661,0.1562462804973603
51662,0.41837682081192323
51663,0.14412619286045822
51664,0.25070101962466274
51665,0.15431950954315712
51666,0.2980435344920619
51667,0.19709412082884525
51668,0.058412388791749564
51669,0.2048096867915727
51670,0.14367189397858132
51671,0.3778569057022635
51672,0.2615403114407694
51673,0.2976316007353608
51674,0.18253034641865573
51675,0.12590944550730726
51676,0.2870763020406473
51677,0.0869564340484656
51678,0.19174957286858568
51679,0.0362759066854278
51680,0.2946968219186609
51681,0.2493646455735106
51682,0.16486805183053296
51683,0.1512331061677205
51684,0.26529287792097245
51685,0.30267644738953836
51686,0.28424567840934156
51687,0.28550935759637946
51688,0.30625697575550287
51689,0.3608650839727711
51690,0.07827791906039192
51691,0.3509976423258607
51692,0.1787375896518696
51693,0.37867224959554674
51694,0.5439012294451098
51695,0.34165481703856604
51696,0.3541236085415156
51697,0.19685146745743673
51698,0.27498798708628086
51699,0.1801811900208683
51700,0.24648662296735185
51701,0.1559406015008302
51702,0.31783889104576546
51703,0.3915243498509693
51704,0.18963583284264277
51705,0.19595556751018747
51706,0.45532212287512314
51707,0.20980537294182366
51708,0.12164137019272087
51709,0.08982772391231915
51710,0.062842273670069
51711,0.19915070214087946
51712,0.15927309124126546
51713,0.11079870263082854
51714,0.18965448415545685
51715,0.5612848550595267
51716,0.35344470241886533
51717,0.2752475955453943
51718,0.27447935319113553
51719,0.2780107179691058
51720,0.24492349894563545
51721,0.3228759147860557
51722,0.2090084544273025
51723,0.22681617038275134
51724,0.09044550414730915
51725,0.1284950076535177
51726,0.13208073507608029
51727,0.3072783475708002
51728,0.28688098944650725
51729,0.19887258529362206
51730,0.2744873246547154
51731,0.14401716515633062
51732,0.24065179403824816
51733,0.27316920905824715
51734,0.2370771444037775
51735,0.19884811082877474
51736,0.3069973825540649
51737,0.238732758858484
51738,0.2819953911510415
51739,0.46039367728712954
51740,0.25950289752703815
51741,0.2379889321062961
51742,0.4833609056808924
51743,0.429677954161893
51744,0.1239034388101552
51745,0.29410177702481516
51746,0.25410122283980874
51747,0.08703732248825886
51748,0.17039797289802816
51749,0.0789616097588958
51750,0.41447763665113246
51751,0.03671227033476895
51752,0.2687601208113898
51753,0.22290509911857684
51754,0.24843385775446092
51755,0.09653472892048627
51756,0.20422533078002839
51757,0.22925309683610107
51758,0.29697138215947194
51759,0.23613399914351077
51760,0.33654087033425745
51761,0.31219656517188443
51762,0.5141264351490826
51763,0.3347064982019274
51764,0.19770826008921039
51765,0.2952168435112038
51766,0.22366317502918412
51767,0.3253939788685626
51768,0.2820017286781635
51769,0.2430589709772927
51770,0.32708268278095176
51771,0.20749063418352132
51772,0.43929659472713106
51773,0.23416477746964942
51774,0.261143400642729
51775,0.19324727505287762
51776,0.14081594777991677
51777,0.2546630019764826
51778,0.15430925148389377
51779,0.33868623753026705
51780,0.46262888417370557
51781,0.27751253996021086
51782,0.09788969490326518
51783,0.3589678928733012
51784,0.2472747479126785
51785,0.2607064470975962
51786,0.2271135395249604
51787,0.14188614863835916
51788,0.37836068770474435
51789,0.2528448759578504
51790,0.1616466657229781
51791,0.2450483076500611
51792,0.0360000773515812
51793,0.3848766799812742
51794,0.10727883332598154
51795,0.18440617499353518
51796,0.1746073256490811
51797,0.25251415429951996
51798,0.3645912671670157
51799,0.23468063779913592
51800,0.25078163651299834
51801,0.10505490039916673
51802,0.29708948018144393
51803,0.3300684614899402
51804,0.2119140498165169
51805,0.25440632867447627
51806,0.2416279761498605
51807,0.2602096168775158
51808,0.228974809726379
51809,0.19001694802708555
51810,0.19930755417435334
51811,0.20314825551455318
51812,0.23966223585609564
51813,0.3469016727563013
51814,0.36617756182819994
51815,0.23123624730914272
51816,0.1757449427928498
51817,0.22173783324088062
51818,0.03577692146064849
51819,0.37705732107614787
51820,0.3118464265233141
51821,0.22929194384270518
51822,0.11795659819740226
51823,0.35922881305806165
51824,0.03604603206440327
51825,0.20414492677523316
51826,0.28122615595728667
51827,0.19001720034371444
51828,0.07587191743497397
51829,0.31086573141046114
51830,0.037143716147655284
51831,0.20229480294340083
51832,0.249946299515054
51833,0.467839972201432
51834,0.217577156238549
51835,0.1407288285868613
51836,0.19659862402169842
51837,0.24580784581370108
51838,0.1349247972936901
51839,0.28850576653634313
51840,0.33679505519596903
51841,0.24043834913771925
51842,0.17645505570911452
51843,0.2398411714104492
51844,0.31128628931396807
51845,0.12763572563859535
51846,0.197248364612087
51847,0.20827460864951208
51848,0.3350114550352304
51849,0.28191583093292416
51850,0.1727976787237789
51851,0.4075068945883897
51852,0.08556400360179583
51853,0.38047812278835874
51854,0.20083167172595953
51855,0.2018712668741089
51856,0.24432623644919665
51857,0.2643511745495705
51858,0.5263151857079436
51859,0.19138507448823786
51860,0.2126575574815531
51861,0.11293239512336108
51862,0.23160166066757826
51863,0.11184120596408899
51864,0.3634545436393548
51865,0.2167040329741588
51866,0.16059398686007967
51867,0.22169945217999237
51868,0.2429063376301671
51869,0.10420592865284013
51870,0.18947768337425894
51871,0.13970252403940286
51872,0.274195198360541
51873,0.307789758382148
51874,0.19384967401424585
51875,0.32343070901280313
51876,0.20452624443719433
51877,0.24510803613903626
51878,0.26206441668729324
51879,0.31302252782686685
51880,0.2736590687613748
51881,0.3643666988845649
51882,0.2766535234647077
51883,0.14656711323079752
51884,0.21789728803597658
51885,0.15051159660339147
51886,0.24361783876880377
51887,0.13106727171935528
51888,0.529955546185381
51889,0.1703010545788995
51890,0.26975342156721327
51891,0.32289136835157495
51892,0.20552117773087067
51893,0.16874693425385015
51894,0.4152599630959673
51895,0.16553255083454618
51896,0.1016153639602079
51897,0.13673122131191712
51898,0.24332751029618688
51899,0.17248941550343966
51900,0.29148811029694793
51901,0.1839879708153949
51902,0.17244311351285682
51903,0.3121861910369989
51904,0.2681311677277607
51905,0.5592741447752423
51906,0.29062301123948786
51907,0.1837271739856122
51908,0.2134431232616116
51909,0.14791109990074883
51910,0.29895203214791244
51911,0.19965972947739677
51912,0.07849812868163442
51913,0.2651796682750858
51914,0.24823587220225082
51915,0.25018962942103623
51916,0.03859318257533465
51917,0.2752670426827763
51918,0.11361739734135831
51919,0.1686165553025848
51920,0.36496192382763204
51921,0.2297237721435897
51922,0.13267680087521416
51923,0.2417884126309323
51924,0.12053625973430032
51925,0.17568017009943004
51926,0.2557781231566553
51927,0.3415875917734175
51928,0.3484832944242363
51929,0.1040930264290532
51930,0.27958871322074796
51931,0.23251493060462744
51932,0.3348268943690493
51933,0.15791656835286183
51934,0.22438469837484157
51935,0.2530090739655048
51936,0.18316460098091494
51937,0.2892501260412047
51938,0.147719082456342
51939,0.38315864377415526
51940,0.2584880843898865
51941,0.11608687159687327
51942,0.318949359334886
51943,0.10525448072630107
51944,0.20982328131287867
51945,0.2065092118262903
51946,0.03601823606628966
51947,0.5118810884671543
51948,0.48758545814159415
51949,0.3320394053971687
51950,0.035988166597350074
51951,0.21713218143342738
51952,0.12058085363011535
51953,0.1725102328516169
51954,0.19411651940147237
51955,0.21924736099308237
51956,0.4459235941566486
51957,0.3151241909736056
51958,0.2914503136742929
51959,0.14345699993143526
51960,0.035067629514756386
51961,0.3058876311930529
51962,0.4675436067249105
51963,0.14687847059210207
51964,0.3578275526058869
51965,0.06448988120377894
51966,0.2329360035209575
51967,0.47713086532512383
51968,0.31085886990448813
51969,0.21594311768170465
51970,0.2565731698686067
51971,0.15832398353340607
51972,0.37972181956820544
51973,0.19515748403235364
51974,0.3394448415701576
51975,0.19494531184263209
51976,0.210454735273766
51977,0.17603122864999451
51978,0.3051615200128683
51979,0.4019490776772386
51980,0.40801704853253923
51981,0.4310940609452258
51982,0.2258666780845286
51983,0.194504137395542
51984,0.2277493368739459
51985,0.09293801568010497
51986,0.2804237490369246
51987,0.18472333554131634
51988,0.28220211101229314
51989,0.16354174366130944
51990,0.3249010154262681
51991,0.24716834528369735
51992,0.304329019004083
51993,0.37249345227045677
51994,0.1324048492495096
51995,0.3041712698630501
51996,0.24791566383603203
51997,0.3612415197941391
51998,0.1033562594132515
51999,0.3076630851301378
52000,0.2261427984131666
52001,0.13585751227506662
52002,0.22864722082722233
52003,0.4015332344813715
52004,0.2291426891973124
52005,0.31774301990086873
52006,0.20909224439570154
52007,0.2937739126570072
52008,0.11614349997074357
52009,0.3626331965369116
52010,0.27255921854641796
52011,0.27505340909093456
52012,0.360845094626662
52013,0.2684109187927355
52014,0.20212058158530383
52015,0.20589320925595983
52016,0.2085369287716451
52017,0.1092269615211043
52018,0.3212336698491617
52019,0.1205907881704302
52020,0.16687455435314674
52021,0.2557092435478518
52022,0.18377812971528654
52023,0.12645039681071532
52024,0.28501759969095886
52025,0.15253392750700248
52026,0.25224657078325885
52027,0.3384531735939
52028,0.2652946860275521
52029,0.32384652196854796
52030,0.13686236210369174
52031,0.12064805478676571
52032,0.22132178895816126
52033,0.2834623671480054
52034,0.1553517130108655
52035,0.4606942738645272
52036,0.24479236510903668
52037,0.24743813143006618
52038,0.03946817750386063
52039,0.2516244981248803
52040,0.3287772615702427
52041,0.35347670486545474
52042,0.2544509285787118
52043,0.09445310736908243
52044,0.2971406844389776
52045,0.3649529496344058
52046,0.46421228022592453
52047,0.3069279451589451
52048,0.2855658270470461
52049,0.23252652030688506
52050,0.3008450867327823
52051,0.3886809268394949
